duplicate_group_id,doc_id,statement_type,statement_group_key,period_key,canonical_key,kept_fact_id,dropped_fact_id,kept_provider,dropped_provider,kept_source_cell_ref,dropped_source_cell_ref,dedupe_reason,decision,meta_json
DUP00271,债务人审计报告-2022年,note,note|附注,2022年度__期末数,泰兴市东城水处理工程有限公司,F000575,F000603,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:5-5:1-1,债务人审计报告-2022年:13:tencent_table_v3:11:5-5:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":23249027.18,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":23249027.18}"
DUP00272,债务人审计报告-2022年,note,note|附注,2022年度__unknown,泰兴市东城水处理工程有限公司,F000576,F000604,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:5-5:3-3,债务人审计报告-2022年:13:tencent_table_v3:11:5-5:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.0713,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.0713}"
DUP00273,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F000578,F000598,aliyun_table,aliyun_table,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,债务人审计报告-2022年:13:aliyun_table:4:6-6:3-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.6394,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.4502}"
DUP00273,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F000578,F000606,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,债务人审计报告-2022年:13:tencent_table_v3:11:6-6:3-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.4502,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.4502}"
DUP00273,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F000578,F000614,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,债务人审计报告-2022年:13:tencent_table_v3:14:4-4:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":1.0,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.4502}"
DUP00273,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F000578,F000617,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,债务人审计报告-2022年:13:tencent_table_v3:14:4-4:5-5,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":1.0,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.4502}"
DUP00273,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F000578,F000626,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,债务人审计报告-2022年:13:tencent_table_v3:16:6-6:3-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.6394,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.4502}"
DUP00273,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F000578,F000636,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,债务人审计报告-2022年:13:tencent_table_v3:9:4-4:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":1.0,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.4502}"
DUP00273,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F000578,F000639,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,债务人审计报告-2022年:13:tencent_table_v3:9:4-4:5-5,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":1.0,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.4502}"
DUP00274,债务人审计报告-2022年,note,note|附注,2022年度__期末数,泰州市科兴环境咨询有限公司,F000591,F000619,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:4:3-3:1-1,债务人审计报告-2022年:13:tencent_table_v3:16:3-3:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":114130000.0,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":114130000.0}"
DUP00275,债务人审计报告-2022年,note,note|附注,2022年度__unknown,泰州市科兴环境咨询有限公司,F000592,F000620,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:4:3-3:3-3,债务人审计报告-2022年:13:tencent_table_v3:16:3-3:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.0992,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.0992}"
DUP00276,债务人审计报告-2022年,note,note|附注,2022年度__期末数,泰州市海河环境工程咨询有限公司,F000593,F000621,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:4:4-4:1-1,债务人审计报告-2022年:13:tencent_table_v3:16:4-4:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":95189196.62,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":95189196.62}"
DUP00277,债务人审计报告-2022年,note,note|附注,2022年度__unknown,泰州市海河环境工程咨询有限公司,F000594,F000622,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:4:4-4:3-3,债务人审计报告-2022年:13:tencent_table_v3:16:4-4:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.0828,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.0828}"
DUP00278,债务人审计报告-2022年,note,note|附注,2022年度__期末数,江苏河海给排水成套设备有限公司,F000595,F000623,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:4:5-5:1-1,债务人审计报告-2022年:13:tencent_table_v3:16:5-5:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__期末数"",""dropped_value"":89522675.9,""exact_period"":true,""kept_period_key"":""2022年度__期末数"",""kept_value"":89522675.9}"
DUP00279,债务人审计报告-2022年,note,note|附注,2022年度__unknown,江苏河海给排水成套设备有限公司,F000596,F000624,aliyun_table,tencent_table_v3,债务人审计报告-2022年:13:aliyun_table:4:5-5:3-3,债务人审计报告-2022年:13:tencent_table_v3:16:5-5:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.0778,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.0778}"
DUP00280,债务人审计报告-2022年,note,note|附注,2022年度__unknown,1-2年,F000607,F000629,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:1-1,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":3839290.23,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":24484000.0}"
DUP00280,债务人审计报告-2022年,note,note|附注,2022年度__unknown,1-2年,F000607,F000929,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:1-1,债务人审计报告-2022年:15:tencent_table_v3:16:3-3:3-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":344747700.0,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":24484000.0}"
DUP00281,债务人审计报告-2022年,note,note|附注,2022年度__unknown,1-2年,F000608,F000630,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:2-2,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":0.0174,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":0.0348}"
DUP00282,债务人审计报告-2022年,note,note|附注,2022年度__unknown,1-2年,F000610,F000611,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:4-4,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:5-5,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000613,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:13:tencent_table_v3:14:4-4:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":703584915.55,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000616,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:13:tencent_table_v3:14:4-4:4-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":1150290194.51,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000635,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:13:tencent_table_v3:9:4-4:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":220648863.87,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000638,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:13:tencent_table_v3:9:4-4:4-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":325970854.66,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000731,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:14:tencent_table_v3:4:3-3:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":109991116.36,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000733,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:14:tencent_table_v3:4:3-3:4-4,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":120637098.01,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000931,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:15:tencent_table_v3:16:4-4:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":356511769.06,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000933,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:15:tencent_table_v3:16:4-4:3-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":360419887.47,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000937,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":82015236.78,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000939,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:3-3,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":26418198.77,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000989,tencent_table_v3,aliyun_table,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:17:aliyun_table:0:5-5:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":2342157.99,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F000990,tencent_table_v3,aliyun_table,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:17:aliyun_table:0:5-5:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":984805.54,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00283,债务人审计报告-2022年,note,note|附注,2022年度__unknown,合计,F001045,F001046,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":984805.54,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2342157.99}"
DUP00284,债务人审计报告-2022年,note,note|附注,2022年度__unknown,1-2年,F000632,F000633,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:4-4,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:5-5,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":""-""}"
DUP00284,债务人审计报告-2022年,note,note|附注,2022年度__unknown,1-2年,F000632,F000927,tencent_table_v3,tencent_table_v3,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:4-4,债务人审计报告-2022年:15:tencent_table_v3:16:3-3:1-1,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":""-"",""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":""-""}"
DUP00285,债务人审计报告-2022年,note,note|附注,2022年度__期初数,办公设备,F000647,F000675,aliyun_table,aliyun_table,债务人审计报告-2022年:14:aliyun_table:2:3-3:1-1,债务人审计报告-2022年:14:aliyun_table:2:10-10:1-1,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__期初数"",""dropped_value"":598563.78,""exact_period"":true,""kept_period_key"":""2022年度__期初数"",""kept_value"":812989.69}"
